"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"India","IND","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402149981","512079481","497829267","604228939","615240858","695836513","959201216","1351219574","1662488967","1685896198","1414828818","1679108273","2062488338","2286511142","2353666770","2710123490","3355934439","4139238100","4876300228","5997790337","7738414135","10728448006","10086626314","12870672544","12434267043","16693424357","17315676298","13750546786","13335887306","14455947950","",
"India","IND","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","719431435.740186","954399067.058728","1234259451.16833","1496041251.76353","1989156895.16314","2861008078.80098","2635210102.84554","2828422272.45472","3166884007.52771","3127603094.49087","3274386966.81267","3135796918.53313","3265849101.93437","3718831246.98326","4092077280.87531","4609502443.27595","4905450697.87768","4893301119.16013","5034394494.50349","6031261038.86919","6763272430.07676","7179007359.62704","8925527196.38296","11066917255.9623","14005992417.7527","16031394225.6863","16799112201.5705","19125314434.8821","23632701560.2379","37747867268.5402","51850802483.4048","69165839662.6303","86235067782.9634","105668590831.967","92484320177.1187","116583081982.721","137935254028.866","145029213187.996","148702915003.599","156614386265.659","155717122914.28","161234203967.054","184672831370.242","",
"India","IND","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","28.2252906996416","32.1714323584217","28.1943569223255","29.5923832507622","33.9732623764175","28.8684314244058","32.7544418886866","40.8731778561407","47.8949662731245","59.1872045831131","55.5692558164004","44.6538857505652","37.836524410299","37.0057906523196","41.1506722655631","42.7034950303431","40.4051208175208","28.8688169762024","29.631869754971","31.4957029986308","31.3623808483861","29.9363983515792","43.2998485150167","55.2570339796995","63.6481938717881","60.8831614450977","61.9725575699599","63.9462939319824","63.0040094346693","67.4885661357342","68.9223934840698","69.9915422033212","70.0531446365664","71.1473227401332","70.2652663711083","69.6530257487833","67.9256534305182","70.2904168687544","70.5232909745437","70.4858746094959","72.6035402764256","72.2069482874813","72.2272050568236","",
"India","IND","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","20.2588056","19.57394294","22.08125193","21.58539664","22.30180772","21.56609477","22.17818605","26.65900569","31.22632984","37.45106691","42.40065315","41.82891176","46.31388437","50.90126548","59.04250424","72.27585165","78.11620296","82.6066027499999","78.8993683199999","84.16066334","100","102.3164611","116.2123961","139.1313684","180.8632988","235.0581534","287.4233411","354.3215674","459.7244409","389.1262951","534.1074534","714.74753","700.4079822","742.9287412","761.4417416","631.0724811","623.2851888","705.917488","",
"India","IND","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","5.55005709935287","4.81047453703704","4.62069958255362","4.19336420732094","5.41467163208607","5.14078110808356","4.75178191821933","3.5131431418961","3.93705293276109","4.60743293133153","4.60350475023591","4.09779320416892","6.51100208391448","8.07039963218018","4.06672251717917","4.43947452240246","3.61406165925985","3.73384195787248","4.54837029937589","4.42694088903475","3.871518109975","3.30130566814964","2.55259133467388","2.83914693288934","4.00002566335207","3.42931596639956","3.19147643364897","3.03895116513463","2.96727168589063","3.47174154970077","3.06064875991315","3.5851563467481","3.91491300773044","4.04652864950651","4.27988123368001","5.10709567379459","5.16862686949845","4.78069266501213","4.98148678975142","4.15863703270662","4.29232836676269","4.66899754444495","5.16807068550997","6.42750819395","5.88532685035771","5.42630871276025","5.19242977129731","5.75830170526055","5.08443380584963","4.5190793465627","5.0013881829642","4.48654292055862","4.99645292852889","5.23850346662858","6.44789682864418","6.64633010373343","6.47964461510261","6.86611953600799","",
"India","IND","Merchandise exports by the reporting economy (current US$)","TX.VAL.MRCH.WL.CD","1313500000","1382400000","1389400000","1576300000","1691700000","1651500000","1599400000","1605400000","1747500000","1828350000","2024110000","2108940000","2437720000","2957970000","3891340000","4364030000","5017900000","6024090000","6625450000","7678440000","8440100000","6826390000","8271359993","7857421481","8230249870","8265208692","9135050552","10797330556","13191867383","15835741000","17811164694","17870183000","19229717290","20987424487","24192531185","30534380000","32322363009","34622075000","33665150000","35921625000","42463550019","43182526459","50333488284","60931347185","75045790273","97898384154","120156000000","153349000000","195055000000","165188000000","222907000000","307044000000","297197000000","315090000000","317719000000","266163000000","261862000000","296212000000","",
"India","IND","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","8.67148838979825","9.71498842592593","11.7316827407514","12.9099790648988","15.9602766447952","18.577051165607","19.0696511191697","18.3256509281176","18.5865522174535","20.5731944102606","20.9667458784355","20.5619884871073","21.1997276143281","18.6469098740014","18.4000884014247","16.2762400808427","14.6730704079396","18.2688173649464","15.8167369763563","15.121561150442","21.7604056823971","26.9558287762639","27.869571445863","22.0670612828387","22.3432342147687","24.6506172815727","22.047801839843","17.9262391710716","19.4995952556369","4.36376169577414","25.3982165889308","16.273235702175","9.10486087997079","6.24130889333125","5.61520582672813","7.65406076691258","4.70140267323247","1.29454979229292","0.680377185308843","0.331694348460015","3.33904018238132","4.96186560097257","1.56807499322651","0.460327337172432","0.437386984407698","0.273159379810942","0.234392477279537","0.25147803507033","1.81510111148138","2.76646595454876","1.36371223110984","4.91774181061998","1.62331458022793","3.65629366657146","0.969916108259185","0.853869884243866","0.900147717500057","0.715987198357933","",
"India","IND","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","TX.VAL.MRCH.R6.ZS","4.15683288922726","5.30960648148148","4.49834460918382","3.34961618981158","3.11520955252113","3.33636088404481","3.32624734275353","3.25152609941448","3.4620886981402","3.0967812508546","4.70181956514221","6.15522489971265","4.38524522914855","2.89793337998695","3.90996417686452","4.6344777648183","3.71390422288208","4.17440642487081","4.21993977767548","3.82291194565563","4.23632421416808","4.74526067218545","3.31454553797995","2.6748144011902","1.86522436054804","1.67269390758682","1.71301191146577","1.65938309218436","1.67256229926384","0.386398085192224","1.71076654854016","2.34915333547508","2.91631579117509","2.63007672168083","3.10121605677963","4.23689624613305","4.24654207183389","4.32144809344905","4.87789301399221","4.38524148058447","4.02062472458398","4.62645863691382","4.64638025642944","4.66185057647844","4.91293553787319","4.98823883478824","6.11170307017544","6.73862958154276","6.37074545435903","5.96842133750636","6.35633613749232","6.37828541967926","7.67908056003257","8.20588191119997","9.076908125419","8.11069211385504","7.13761250429616","6.81611480966335","",
"India","IND","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","5.55005709935287","4.81047453703704","4.62069958255362","4.19336420732094","5.41467163208607","5.14078110808356","4.75178191821933","3.5131431418961","3.93705293276109","4.60743293133153","4.60350475023591","4.09779320416892","6.51100208391448","8.07039963218018","4.06672251717917","4.43947452240246","3.61406165925985","3.73384195787248","4.54837029937589","4.42694088903475","3.871518109975","3.30130566814964","2.55259133467388","2.83914693288934","4.00002566335207","3.42931596639956","3.19147643364897","3.03895116513463","2.96727168589063","3.47174154970077","3.06064875991315","3.5851563467481","3.91491300773044","4.04652864950651","4.27988123368001","5.10709567379459","5.16862686949845","4.78069266501213","4.98148678975142","4.15863703270662","4.29232836676269","4.66899754444495","5.16807068550997","6.42750819395","5.88532685035771","5.42630871276025","5.19242977129731","5.75830170526055","5.08443380584963","4.5190793465627","5.0013881829642","4.48654292055862","4.99645292852889","5.23850346662858","6.44789682864418","6.64633010373343","6.47964461510261","6.86611953600799","",
"India","IND","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","3.98934145413019","3.94965277777778","4.07370087807687","3.77466218359449","3.75362061831294","5.29215864365728","4.88933350006252","4.48486358539928","4.37768240343348","5.44151830885771","6.34698707086077","4.76353049399224","4.48000590715915","3.40199528730853","8.41920777932537","13.5397785991389","7.4489328205026","6.29406267170643","5.32793998898188","4.60223691270623","4.54141538607362","5.14034504328056","3.25611072180304","4.58177748769794","3.69056288310357","3.20208392213577","1.94400029146549","1.87874777779194","1.71635279963682","0.842170884204282","1.86894190887548","2.35571174620875","3.9647871657096","3.96396331130252","1.81390826111154","1.66605642557668","2.24446505754545","2.13584829909819","2.33275360424653","2.17730962894914","2.50308795078229","3.34276690913519","3.56922888170077","3.69029193490989","3.91552194108507","3.61479260927659","4.04064252887912","4.31127769401822","4.17089164902207","4.07774084618737","3.77299614861803","3.23645564218809","3.98391063032265","4.48582291726173","4.40323054428599","3.67874313484594","3.29025196057465","3.1979359377743","",
"India","IND","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","1.49980966882375","1.5697337962963","1.13718151720167","1.02137917909027","0.419696163622392","0.738722373599758","0.443916468675753","0.255388065279681","0.188841201716738","0.206196844149096","0.242575749341686","0.350887175547906","0.206750570204946","0.153145569427682","0.259807675505096","0.22868770379672","0.320054205942725","0.159360168921779","0.203457878332793","0.163965597178594","0.260304972689897","0.156158672446198","0.118659758484532","0.0708242965183249","0.0983779402461811","0.160617742489665","0.19565870314146","0.143694587192186","0.306022705897983","0.267483536135126","0.321826062187368","0.395552748396589","0.501937066214924","0.721544036611547","0.794120680597688","0.719254820304195","0.825347700408565","1.00896610038538","1.12854093922053","1.18494082603446","1.43540755948872","1.6127447444772","1.87357168785731","1.45857317301986","1.95793728689488","2.3242270183139","2.56140475631679","2.893691308062","2.81831817589911","2.14204920393733","2.76290314346342","3.02267059737367","3.5835526529541","3.2921210276429","4.2320236539206","3.45644939341682","3.306459033384","3.36279421495415","",
"India","IND","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","TX.VAL.MRCH.R2.ZS","0.738484963837077","0.91869212962963","1.4682596804376","1.15460255027596","0.963527812259857","1.0535876475931","0.800300112542203","0.79730908184876","0.812589413447783","1.35203872343917","1.35466945966375","1.7639193149165","2.10319478857293","1.85498838730616","1.31060251738476","1.67001601730511","2.17979632914167","0.960643018281599","0.916164185074221","0.89835956261949","1.09702491676639","1.31445756834872","2.07667363946639","0.991414129461792","1.23881351935187","1.13351912285871","1.43506197008728","1.17628060381483","0.952774886653846","0.260290945652622","0.671770530132857","0.375295541181643","2.89257031800913","3.73431094603954","3.76989597522278","4.29168694435584","3.39676467237544","3.71641503289448","3.24601256789291","3.35911863675432","3.26309269097853","2.81743514047319","2.59496026706973","2.61969035438126","2.43115826132677","2.32136317635754","2.38195554029761","2.37195268244332","2.18120643920945","2.01938694880984","2.39152429623116","2.32928878369224","2.55740244652537","2.59680912025136","3.12214052511811","2.7942558864305","2.95536270401967","2.90370410381754","",
"India","IND","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","3.66958507803578","2.9296875","2.33194184540089","1.87781513671255","2.5122657681622","1.87102633969119","2.37589095910967","2.39815622274822","2.67811158798283","3.01638088987338","3.12779443804932","2.54819956945195","1.75204699473278","2.03078462594279","3.05370386550648","3.18535848745311","3.60369875844477","2.96575914370469","4.50595808586587","4.63075833111934","3.82649494674234","3.58842667940156","3.10036978881981","2.20235837362522","2.08283208709677","1.6833561085683","1.76066791307232","1.90361387242223","2.147908417379","3.22702928773589","2.72470032667499","4.07244850262585","4.27543318239443","5.44721771776179","5.35652310263896","6.21126088035847","7.37351008265839","7.16421531638413","5.32575972481929","5.68097907597443","6.71134421574467","8.04652281357154","9.82369094528223","10.6310977325554","11.2241377755609","11.6473636991424","11.8185816646693","12.6117241833987","11.8010705790674","12.801810799816","14.5671727128354","12.4952509930173","11.4613034054852","11.5901670843251","11.0241525266037","10.7693304076825","10.7510882502998","12.3266950697473","",
"India","IND","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","TX.VAL.MRCH.OR.ZS","14.0540540540541","14.6773726851852","13.5094285303008","11.1780752394849","10.7643199148785","12.2918558885861","11.8356883831437","11.1872430546904","11.519313304721","13.112916017174","15.7738462830577","15.5817614536213","12.9272434898184","10.3388472499721","16.9532860145862","23.2583185725121","17.2663863369138","14.5542314274853","15.1734599159302","14.1182323492793","13.9615644364403","14.9446486356625","11.8663594465537","10.5211886884935","8.97581079034643","7.85227080363926","7.04840078923233","6.76171993340555","6.79562110883149","4.98337273892014","7.29800537641084","9.54816187388792","14.5510435235031","16.4971127333962","14.8356640763506","17.1251553167282","18.0866295848217","18.3468928422112","16.9109598501715","16.7875896482968","17.9335571415782","20.4459282445709","22.5078320383395","23.0615037713449","24.4416908027408","24.8959853378787","26.9142875603382","28.9272754494649","27.3422322975571","27.0094091362569","29.8509324386403","27.4619514359505","29.2652496953199","30.1708020606811","31.8584553753474","28.8094709362308","27.4407744525743","28.6072441359567","",
"India","IND","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","71.7244004567948","70.7971643518518","70.1381891463941","71.7185814882954","67.8607318082402","63.9903118377233","64.3428785794673","66.9739628752959","65.9570815450644","61.7064566412339","58.6559030882709","59.7584568551026","59.362026811939","62.9438432438463","60.5799030668099","56.0259668242427","64.4464815958867","63.4431092496958","64.4614328083375","66.3332656112439","60.4065117711875","54.798216919924","57.7114777729094","64.5726030957785","64.6809293315328","64.0677959483885","67.7123209372757","72.2730897303882","70.737511949641","87.181124015605","64.2431292747452","70.593446077189","72.4291825887956","73.215049723766","75.2692488632413","70.1136882425646","72.0433408724474","75.5778647004837","77.4271761747683","78.7220789705365","74.4350743092778","69.9232086100115","70.756022282924","70.0506606975327","69.2355953624938","69.4045465695501","67.6588901910849","65.0629448102042","65.7582327851119","65.7050455626317","63.7839671472856","63.1337638328709","64.1149827959233","60.9344008061189","60.7237316877492","63.6903290757919","65.1794332148231","63.8106491296774","",
"India","IND","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1331610000","1386210000","1403220000","1625610000","1704780000","1686720000","1953790000","1612930000","1761200000","1835070000","2026400000","2036460000","2447940000","2917170000","3926400000","4355120000","5548790000","6378200000","6670740000","7806030000","8586000000","8295000000","9358000000","9148000000","9916000000","9140000000","9399000000","11298000000","13325000000","15846000000","17969000000","17727000000","19628000000","21572000000","25022000000","30630000000","33105000000","35008000000","33437000000","35667000000","42379000000","43361000000","49250000000","58962900000","76648600000","99616000000","121807700000","150158600000","194828300000","164908700000","226351400000","302905390000","296828200000","314847740000","322693680000","267444100000","264143900000","298376230000","",
"India","IND","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","6.55500570993529","6.79976851851852","6.42003742622715","5.74129290109751","5.57427439853402","7.21768089615501","6.97761660622734","7.1259499190233","7.4964234620887","7.9169743211092","10.4796676069976","9.14013675116409","7.55172866448977","5.64272119054622","10.3388549959654","12.1926292898995","13.2278443173439","13.2023259944656","12.4486638643413","11.4841035418653","11.1335173753865","12.041650125469","10.8509745950553","11.6072452497983","9.47839374576485","9.85666676000611","7.63476926384063","6.95850506098926","6.662192267618","5.24898708560591","6.53673113214154","8.98359574717282","9.58858382771789","10.2775436407935","9.3275785632478","7.97861296021075","9.18462793043004","9.60832070290414","10.9221256997221","10.8074175374861","10.8507178767163","11.695332679979","11.7634344089006","13.0993368778902","14.2467525601454","14.0052518961211","15.6577531242718","16.5241074353273","20.0502240204045","19.4999995762404","19.7637833302678","18.5089475902477","20.2527387527465","18.8330167831413","19.5565708808727","18.78777767571","18.4644431017101","16.6975375744399","",
"India","IND","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","6.76369304152598","7.90200545715349","8.72665865425553","8.93538747010122","10.1946239341095","9.9578067384623","10.7509007285379","10.9178418062758","11.9238405163172","9.91619961346685","8.88709065995674","7.27033939743467","8.65300721458597","12.3389537977641","10.9341653361048","8.06577971595912","7.78990086751239","6.60338241583342","7.49969394204465","5.56209645018782","5.61043068414489","5.3832467986265","5.53374778172141","7.56691447002319","5.9210775558411","5.11446612986005","5.49526973456345","5.58477372345675","5.15924036647241","5.3231535285019","4.26668577212633","3.70139311775317","3.47983477745881","3.28679298096408","3.27719888010271","2.90219568254337","2.36581277752655","2.46178841612509","2.71990931702693","2.9580144988292","3.88654763112859","3.61039328064409","5.46270359060571","7.24032768138463","7.65739383032174","7.56891284706854","6.22718537894276","6.22748771615451","6.99418639944573","3.82930859501815","3.33746483364443","2.97586619664381","3.03149800431895","3.28602385972207","3.06927601151824","3.86359815601493","",
"India","IND","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","43.4341606486729","42.3290649815096","44.8075149220327","48.2367343690785","48.2566542997544","48.271047448682","50.2888769456211","54.4413858778907","51.6836463416621","53.3951518588843","54.6714420171255","52.7089000431557","51.9432777449099","44.8600022075432","52.4523355124637","55.9173268030452","60.2092843099573","58.3897655967882","58.6409467816614","59.5169583693247","49.1917533419136","50.6686964294674","52.833993695987","58.1062703756248","62.5436082290196","66.4215338423497","71.5446460732831","71.662936384027","70.6884953070604","72.0388584836133","73.5158913178029","73.7503246627452","76.2175206960505","73.5461540190258","72.4216302118641","74.2635677112411","76.0416209875278","79.2034895459851","77.8376337550742","74.7612166783929","75.3171633049467","76.7610962617521","73.7117667783237","71.0744691408137","66.2570318233031","64.202604325155","62.783388823314","66.8166463734671","63.7640173880597","62.2255320624518","64.7709423013333","61.8768070692046","64.0056484788544","70.6025170167753","73.0682601758276","70.666607781427","",
"India","IND","Insurance and financial services (% of commercial service exports)","TX.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","2.89115491566819","2.52427048833239","2.25436411505893","1.93974655223916","1.70109942753326","1.29277220920392","1.42890178780449","1.35529787276417","1.30374556429043","1.37907972497627","1.28750330720819","1.45607675011325","1.61853670422871","1.91941265022755","2.67631416628297","2.67490271487381","2.17380626531065","3.06791680083086","2.80795437431547","2.40928767353733","2.51634240336034","2.92431578963434","2.56387016515992","2.07927909494483","1.69915965803846","3.32463648855731","3.50075799091522","4.86360233328962","3.27692945618321","3.13399838800396","4.01940335176618","5.01715393719353","5.66412881332514","5.5379291876306","5.5486195312582","6.53149464884522","6.40361440892926","5.24677059147468","5.72949481454682","5.060903787575","4.70680053586179","4.47114693817744","3.76046571297752","",
"India","IND","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6854716259","1.956287673","1.559692076","1.6119382141","1.4257276077","1.1086732255","1.1086629967","1.0741974439","0.9733019487","3.4501771144","1.9980356076","2.1826704858","1.9800508912","1.5917727747","0.973665883","0.8890883092","0.9525602124","","",
"India","IND","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","0.978182032459035","1.01611275364832","1.35388656411549","1.19332670604762","1.1705441246387","0.835056662438699","0.902340644594197","0.777187342561978","0.834097593248536","0.536376283220872","0.650747478724663","1.33639687923858","0.667233601734557","0.888840752678398","0.662988704878892","0.562178812988041","0.386469355771503","0.280575449775995","0.431298827641739","0.427624301562995","14.8137637678991","16.3282266584915","15.5742884886485","6.03817907394276","3.36251414593716","4.21041049336382","2.57387344523329","2.64282599965242","2.92367191918519","2.36253503001319","2.81294373585872","2.23250264146233","1.94531220801305","1.65987588521515","1.5532631411235","1.14808375467515","0.432947929924339","0.238153064087316","3.40365160540618","4.91810437346944","4.62888494195995","5.9599983870986","8.05334017420691","10.3279449439396","14.7541395795787","15.8988650268325","17.7100786693056","13.3855083113181","16.9452749674938","18.5165527883791","18.5080406377218","20.3491443967902","19.6266231494598","12.0734470482309","10.7712449865161","12.2074777797313","",
"India","IND","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","38.8963519920674","39.8648627874995","36.6023683593053","33.4133866845067","32.3800760739336","33.6845421039413","31.9155349962411","27.8168259273525","29.675307433731","30.4198593814107","29.6825357534986","33.3365372242643","32.5560728680838","37.7297097423695","31.5993613675564","32.2149600874442","28.5086673812097","30.8038908856838","28.16665277385","30.1775740208837","26.771072521637","23.9161132613611","23.2678087839019","25.3459734937148","24.4108469778058","19.7211946010662","16.6669360667565","16.3911890414815","15.5777159131742","16.7972275717494","16.179919526912","16.793863541643","15.5274779196252","18.6790480452351","18.539894364295","17.7617423503542","17.1745194563454","14.4932192172443","12.790013047823","13.2818450437077","12.7322070110309","11.0575177330712","10.3883693982978","8.97011667436764","8.55624516077697","9.18804402103343","9.94565286903009","7.98304430447711","8.25789497841182","8.96836613433804","10.5430952838809","11.1948809838937","11.4182543043303","11.5526373006393","11.3470989090973","11.7672923464182","",
"India","IND","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","9.25729884051672","8.25292351104026","7.99026464783777","7.71134815309765","7.59874918666788","6.77177782087243","5.70165165436713","5.67722102491443","5.55649368385305","5.41351709178988","5.82678263058926","5.07891775012136","5.95947605569764","3.97877492729589","4.17567341381973","3.03255577872028","2.85365661675533","3.68118463336824","4.99806593996183","4.11936805369225","3.43719343526731","3.52132985851005","2.67895942898982","2.83806591839677","3.50437221933462","2.78986417592425","1.97400822461145","2.14052950869383","4.05073167014742","2.00767551858826","1.59579188904255","1.97195508825926","1.19232903397712","1.29416963874987","2.5333032302586","2.00406608438208","1.65605105729538","1.41816464266231","1.25890733101826","1.13947304630562","1.06279739137851","1.07983335457","1.20388648825453","1.26785854943258","1.71789426854661","1.98300566691011","1.73542446687815","1.16482348785261","2.00603942876356","1.8296755871931","1.95467374559724","2.06150115511776","1.57458613049218","1.53210114628844","1.37944856950214","1.31012160233582","",
"India","IND","Export unit value index (2000 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","96","91","94","94","96","98","98","99","120","123","121","117","117","112","114","108","103","117","107","101","100","94.3","91.8482","103.8803142","116.318943","124.3449501","136.0333754","146.3719119","162.3264503","146.0938053","159.5344354","185.6980828","185.3266866","181.2494995","176.8378867","149.4899075","143.721092","152.6289253","",
